"tweet_id","topic_id","probability","assigned_at"
"1672332440289910784","111","0.0","2026-05-04T10:24:25.877157+00:00"
"1672339353056739331","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1672366690133221377","86","0.0","2026-05-04T10:24:25.877157+00:00"
"1672366759284727811","9","0.0","2026-05-04T10:24:25.877157+00:00"
"1672369545892478976","86","0.0","2026-05-04T10:24:25.877157+00:00"
"1672434555490566145","67","0.0","2026-05-04T10:24:25.877157+00:00"
"1672437976624951296","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1672450216086347779","88","0.0","2026-05-04T10:24:25.877157+00:00"
"1672450334730633216","216","0.0","2026-05-04T10:24:25.877157+00:00"
"1672450538057900034","19","0.0","2026-05-04T10:24:25.877157+00:00"
"1672450869248544770","166","0.0","2026-05-04T10:24:25.877157+00:00"
"1672451900476895232","8","0.0","2026-05-04T10:24:25.877157+00:00"
"1672454823713865728","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1672456178658607104","28","0.0","2026-05-04T10:24:25.877157+00:00"
"1672458319511064578","150","0.0","2026-05-04T10:24:25.877157+00:00"
"1672458773871616001","24","0.0","2026-05-04T10:24:25.877157+00:00"
"1672459036040777728","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1672459339834216449","7","0.0","2026-05-04T10:24:25.877157+00:00"
"1672472882839195648","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1672473069921906688","8","0.0","2026-05-04T10:24:25.877157+00:00"
"1672481405757198336","65","0.0","2026-05-04T10:24:25.877157+00:00"
"1672481526934564864","209","0.0","2026-05-04T10:24:25.877157+00:00"
"1672481760448483328","52","0.0","2026-05-04T10:24:25.877157+00:00"
"1672482376000352256","19","0.0","2026-05-04T10:24:25.877157+00:00"
"1672482655886258179","174","0.0","2026-05-04T10:24:25.877157+00:00"
"1672482853119234048","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1672483944745566208","44","0.0","2026-05-04T10:24:25.877157+00:00"
"1672484221309571072","124","0.0","2026-05-04T10:24:25.877157+00:00"
"1672484515879747584","64","0.0","2026-05-04T10:24:25.877157+00:00"
"1672484690346004481","8","0.0","2026-05-04T10:24:25.877157+00:00"
"1672484790745063426","18","0.0","2026-05-04T10:24:25.877157+00:00"
"1672484878548619270","7","0.0","2026-05-04T10:24:25.877157+00:00"
"1672485271374536705","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1672485350680465408","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1672485456133623808","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1672485616217624577","165","0.0","2026-05-04T10:24:25.877157+00:00"
"1672486460736565248","26","0.0","2026-05-04T10:24:25.877157+00:00"
"1672487467621179393","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1672487719103021057","174","0.0","2026-05-04T10:24:25.877157+00:00"
"1672487970929246208","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1672488474039943168","30","0.0","2026-05-04T10:24:25.877157+00:00"
"1672488977436233730","44","0.0","2026-05-04T10:24:25.877157+00:00"
"1672489229174095874","60","0.0","2026-05-04T10:24:25.877157+00:00"
"1672489732503404544","60","0.0","2026-05-04T10:24:25.877157+00:00"
"1672490472135335936","2","0.0","2026-05-04T10:24:25.877157+00:00"
"1672495138055274499","8","0.0","2026-05-04T10:24:25.877157+00:00"
"1672499804847439872","8","0.0","2026-05-04T10:24:25.877157+00:00"
"1672507762495062016","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1672514902852792322","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1672514961116119042","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1672516361183195137","5","0.0","2026-05-04T10:24:25.877157+00:00"
"1672516492599119873","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1672516641706643456","5","0.0","2026-05-04T10:24:25.877157+00:00"
"1672516845503655936","5","0.0","2026-05-04T10:24:25.877157+00:00"
"1672517215923605505","2","0.0","2026-05-04T10:24:25.877157+00:00"
"1672532692758560768","18","0.0","2026-05-04T10:24:25.877157+00:00"
"1672537799172718594","139","0.0","2026-05-04T10:24:25.877157+00:00"
"1672538662553239553","58","0.0","2026-05-04T10:24:25.877157+00:00"
"1672539630028161025","58","0.0","2026-05-04T10:24:25.877157+00:00"
"1672545880027860993","9","0.0","2026-05-04T10:24:25.877157+00:00"
"1672548021102604288","60","0.0","2026-05-04T10:24:25.877157+00:00"
"1672550130577289218","60","0.0","2026-05-04T10:24:25.877157+00:00"
"1672552764260614146","97","0.0","2026-05-04T10:24:25.877157+00:00"
"1672562713405562883","24","0.0","2026-05-04T10:24:25.877157+00:00"
"1672583872758923267","26","0.0","2026-05-04T10:24:25.877157+00:00"
"1672584442064384000","167","0.0","2026-05-04T10:24:25.877157+00:00"
"1672585232531243011","148","0.0","2026-05-04T10:24:25.877157+00:00"
"1672591239621795843","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1672596994316181507","157","0.0","2026-05-04T10:24:25.877157+00:00"
"1672597059721936903","2","0.0","2026-05-04T10:24:25.877157+00:00"
"1672597090655150081","78","0.0","2026-05-04T10:24:25.877157+00:00"
"1672597345593176065","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1672597561595555842","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1672598667918733318","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1672601231414505472","111","0.0","2026-05-04T10:24:25.877157+00:00"
"1672603468304125954","195","0.0","2026-05-04T10:24:25.877157+00:00"
"1672640687638978560","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1672641073657655298","24","0.0","2026-05-04T10:24:25.877157+00:00"
"1672644422016679937","202","0.0","2026-05-04T10:24:25.877157+00:00"
"1672645809614233600","86","0.0","2026-05-04T10:24:25.877157+00:00"
"1672650657042509827","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1672653644033048576","56","0.0","2026-05-04T10:24:25.877157+00:00"
"1672653969783689216","8","0.0","2026-05-04T10:24:25.877157+00:00"
"1672654058828492803","43","0.0","2026-05-04T10:24:25.877157+00:00"
"1672655585752371200","25","0.0","2026-05-04T10:24:25.877157+00:00"
"1672665698026528769","93","0.0","2026-05-04T10:24:25.877157+00:00"
"1672666638729060353","161","0.0","2026-05-04T10:24:25.877157+00:00"
"1672668673625178113","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1672668736040620033","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1672712259347550208","13","0.0","2026-05-04T10:24:25.877157+00:00"
"1672723886268620805","135","0.0","2026-05-04T10:24:25.877157+00:00"
"1672726437361762305","13","0.0","2026-05-04T10:24:25.877157+00:00"
"1672735935333642241","20","0.0","2026-05-04T10:24:25.877157+00:00"
"1672782230874193926","96","0.0","2026-05-04T10:24:25.877157+00:00"
"1672789164356685824","95","0.0","2026-05-04T10:24:25.877157+00:00"
"1672790373201240064","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1672791199533391872","18","0.0","2026-05-04T10:24:25.877157+00:00"
"1672811349112664065","30","0.0","2026-05-04T10:24:25.877157+00:00"
"1672811563076714496","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1672811681502875648","19","0.0","2026-05-04T10:24:25.877157+00:00"
"1672811996671258624","22","0.0","2026-05-04T10:24:25.877157+00:00"
"1672815526555574273","29","0.0","2026-05-04T10:24:25.877157+00:00"
"1672829362180358144","37","0.0","2026-05-04T10:24:25.877157+00:00"
"1672829720285839360","18","0.0","2026-05-04T10:24:25.877157+00:00"
"1672829960686563328","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1672831629717536769","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1672831997834842112","225","0.0","2026-05-04T10:24:25.877157+00:00"
"1672832232472600576","35","0.0","2026-05-04T10:24:25.877157+00:00"
"1672832547821346816","43","0.0","2026-05-04T10:24:25.877157+00:00"
"1672832852785008641","80","0.0","2026-05-04T10:24:25.877157+00:00"
"1672833738898821121","121","0.0","2026-05-04T10:24:25.877157+00:00"
"1672836643630493696","210","0.0","2026-05-04T10:24:25.877157+00:00"
"1672836740770590721","130","0.0","2026-05-04T10:24:25.877157+00:00"
"1672836769107124225","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1672837007062765568","190","0.0","2026-05-04T10:24:25.877157+00:00"
"1672837020832366593","134","0.0","2026-05-04T10:24:25.877157+00:00"
"1672837077657067523","33","0.0","2026-05-04T10:24:25.877157+00:00"
"1672837151111925760","210","0.0","2026-05-04T10:24:25.877157+00:00"
"1672837224378044420","8","0.0","2026-05-04T10:24:25.877157+00:00"
"1672837272515878913","126","0.0","2026-05-04T10:24:25.877157+00:00"
"1672837775668965377","80","0.0","2026-05-04T10:24:25.877157+00:00"
"1672839217377075200","7","0.0","2026-05-04T10:24:25.877157+00:00"
"1672844449179910145","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1672844753988390913","8","0.0","2026-05-04T10:24:25.877157+00:00"
"1672844857453461504","167","0.0","2026-05-04T10:24:25.877157+00:00"
"1672845018305015810","52","0.0","2026-05-04T10:24:25.877157+00:00"
"1672845019047395334","37","0.0","2026-05-04T10:24:25.877157+00:00"
"1672845453745078272","37","0.0","2026-05-04T10:24:25.877157+00:00"
"1672845588361084928","37","0.0","2026-05-04T10:24:25.877157+00:00"
"1672845717659078658","175","0.0","2026-05-04T10:24:25.877157+00:00"
"1672845979253608448","112","0.0","2026-05-04T10:24:25.877157+00:00"
"1672846223127224320","37","0.0","2026-05-04T10:24:25.877157+00:00"
"1672846367864283137","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1672846607690403840","130","0.0","2026-05-04T10:24:25.877157+00:00"
"1672846726275932161","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1672847430294065155","142","0.0","2026-05-04T10:24:25.877157+00:00"
"1672849855243517953","133","0.0","2026-05-04T10:24:25.877157+00:00"
"1672850861926793217","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1672850862056808448","175","0.0","2026-05-04T10:24:25.877157+00:00"
"1672851113639550977","171","0.0","2026-05-04T10:24:25.877157+00:00"
"1672851365243281409","10","0.0","2026-05-04T10:24:25.877157+00:00"
"1672851365570441216","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1672851617056722944","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1672852120205398019","31","0.0","2026-05-04T10:24:25.877157+00:00"
"1672853913739862016","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1672860609212473345","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1672866842317320192","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1672879566216663040","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1672882319219380226","44","0.0","2026-05-04T10:24:25.877157+00:00"
"1672888192910106626","25","0.0","2026-05-04T10:24:25.877157+00:00"
"1672889903925870598","161","0.0","2026-05-04T10:24:25.877157+00:00"
"1672908257692733442","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1672908813136179202","7","0.0","2026-05-04T10:24:25.877157+00:00"
"1672909725589987329","126","0.0","2026-05-04T10:24:25.877157+00:00"
"1672919298879246336","100","0.0","2026-05-04T10:24:25.877157+00:00"
"1672921830007398404","48","0.0","2026-05-04T10:24:25.877157+00:00"
"1672929916365709313","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1672929992777568257","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1672941611154812928","64","0.0","2026-05-04T10:24:25.877157+00:00"
"1672941857590878209","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1672955284300464128","56","0.0","2026-05-04T10:24:25.877157+00:00"
"1672955889937006593","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1672957866087698433","208","0.0","2026-05-04T10:24:25.877157+00:00"
"1672958024003248129","208","0.0","2026-05-04T10:24:25.877157+00:00"
"1672963297086242816","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1672968238458900481","120","0.0","2026-05-04T10:24:25.877157+00:00"
"1672968587114598400","56","0.0","2026-05-04T10:24:25.877157+00:00"
"1672970502690988034","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1672970596051988480","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1672972138234494978","211","0.0","2026-05-04T10:24:25.877157+00:00"
"1672972311605936130","174","0.0","2026-05-04T10:24:25.877157+00:00"
"1672978094674571265","39","0.0","2026-05-04T10:24:25.877157+00:00"
"1672979975220129793","38","0.0","2026-05-04T10:24:25.877157+00:00"
"1672982918224916480","119","0.0","2026-05-04T10:24:25.877157+00:00"
"1672984864499593217","50","0.0","2026-05-04T10:24:25.877157+00:00"
"1672985036898050056","8","0.0","2026-05-04T10:24:25.877157+00:00"
"1672985082645319681","96","0.0","2026-05-04T10:24:25.877157+00:00"
"1672986452576305152","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1672988649799942145","96","0.0","2026-05-04T10:24:25.877157+00:00"
"1673000429750296577","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1673012140071084032","37","0.0","2026-05-04T10:24:25.877157+00:00"
"1673012599137665025","37","0.0","2026-05-04T10:24:25.877157+00:00"
"1673014259071188993","80","0.0","2026-05-04T10:24:25.877157+00:00"
"1673014980319277056","96","0.0","2026-05-04T10:24:25.877157+00:00"
"1673019061268094980","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1673024945142611972","61","0.0","2026-05-04T10:24:25.877157+00:00"
"1673030195882622977","61","0.0","2026-05-04T10:24:25.877157+00:00"
"1673033064145100800","37","0.0","2026-05-04T10:24:25.877157+00:00"
"1673047910861221891","13","0.0","2026-05-04T10:24:25.877157+00:00"
"1673055156668350464","13","0.0","2026-05-04T10:24:25.877157+00:00"
"1673058379252617217","30","0.0","2026-05-04T10:24:25.877157+00:00"
"1673128735824904192","135","0.0","2026-05-04T10:24:25.877157+00:00"
"1673147582716207107","135","0.0","2026-05-04T10:24:25.877157+00:00"
"1673174306644164608","30","0.0","2026-05-04T10:24:25.877157+00:00"
"1673177984268898305","30","0.0","2026-05-04T10:24:25.877157+00:00"
"1673181602128732160","32","0.0","2026-05-04T10:24:25.877157+00:00"
"1673181730449285120","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1673182023731802112","13","0.0","2026-05-04T10:24:25.877157+00:00"
"1673182574146113536","26","0.0","2026-05-04T10:24:25.877157+00:00"
"1673183698697719808","33","0.0","2026-05-04T10:24:25.877157+00:00"
"1673184412014616576","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1673185098789953537","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1673185280210382851","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1673191755553083392","157","0.0","2026-05-04T10:24:25.877157+00:00"
"1673191829100183552","52","0.0","2026-05-04T10:24:25.877157+00:00"
"1673196008896086016","22","0.0","2026-05-04T10:24:25.877157+00:00"
"1673197814732705798","194","0.0","2026-05-04T10:24:25.877157+00:00"
"1673198032798752768","230","0.0","2026-05-04T10:24:25.877157+00:00"
"1673198208695283712","8","0.0","2026-05-04T10:24:25.877157+00:00"
"1673198325284364288","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1673202931754041344","172","0.0","2026-05-04T10:24:25.877157+00:00"
"1673203183538278400","112","0.0","2026-05-04T10:24:25.877157+00:00"
"1673203183605399560","8","0.0","2026-05-04T10:24:25.877157+00:00"
"1673203435137814528","8","0.0","2026-05-04T10:24:25.877157+00:00"
"1673206251008978950","31","0.0","2026-05-04T10:24:25.877157+00:00"
"1673206726462668800","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1673206898362032128","37","0.0","2026-05-04T10:24:25.877157+00:00"
"1673207121289306113","60","0.0","2026-05-04T10:24:25.877157+00:00"
"1673207293494857729","34","0.0","2026-05-04T10:24:25.877157+00:00"
"1673207671070298112","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1673207854143266818","8","0.0","2026-05-04T10:24:25.877157+00:00"
"1673207940239757313","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1673209568753754112","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1673211739683397633","36","0.0","2026-05-04T10:24:25.877157+00:00"
"1673211739763081216","115","0.0","2026-05-04T10:24:25.877157+00:00"
"1673211991601856513","37","0.0","2026-05-04T10:24:25.877157+00:00"
"1673212163199221761","78","0.0","2026-05-04T10:24:25.877157+00:00"
"1673212316987588608","168","0.0","2026-05-04T10:24:25.877157+00:00"
"1673212494800908288","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1673212579379023872","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1673212746471550976","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1673212869968625664","38","0.0","2026-05-04T10:24:25.877157+00:00"
"1673212998205276160","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1673214208941654016","52","0.0","2026-05-04T10:24:25.877157+00:00"
"1673216062849191937","95","0.0","2026-05-04T10:24:25.877157+00:00"
"1673216968298762240","29","0.0","2026-05-04T10:24:25.877157+00:00"
"1673218740664799234","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1673218859938242560","56","0.0","2026-05-04T10:24:25.877157+00:00"
"1673219415050190850","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1673225593142546433","110","0.0","2026-05-04T10:24:25.877157+00:00"
"1673226216076365826","167","0.0","2026-05-04T10:24:25.877157+00:00"
"1673238269105152001","37","0.0","2026-05-04T10:24:25.877157+00:00"
"1673238320057556992","50","0.0","2026-05-04T10:24:25.877157+00:00"
"1673240227983527936","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1673250569438507009","193","0.0","2026-05-04T10:24:25.877157+00:00"
"1673256531624853504","80","0.0","2026-05-04T10:24:25.877157+00:00"
"1673266899608797185","18","0.0","2026-05-04T10:24:25.877157+00:00"
"1673266912992829441","29","0.0","2026-05-04T10:24:25.877157+00:00"
"1673267002407010310","216","0.0","2026-05-04T10:24:25.877157+00:00"
"1673267073987010563","136","0.0","2026-05-04T10:24:25.877157+00:00"
"1673267145139183616","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1673269717807824896","29","0.0","2026-05-04T10:24:25.877157+00:00"
"1673272740852187138","72","0.0","2026-05-04T10:24:25.877157+00:00"
"1673273760093282305","72","0.0","2026-05-04T10:24:25.877157+00:00"
"1673282434526330880","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1673283806797914112","90","0.0","2026-05-04T10:24:25.877157+00:00"
"1673286807079776262","167","0.0","2026-05-04T10:24:25.877157+00:00"
"1673288006218792963","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1673289699643871235","120","0.0","2026-05-04T10:24:25.877157+00:00"
"1673289906062348288","18","0.0","2026-05-04T10:24:25.877157+00:00"
"1673290713927389184","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1673291232439664644","32","0.0","2026-05-04T10:24:25.877157+00:00"
"1673295205619888129","15","0.0","2026-05-04T10:24:25.877157+00:00"
"1673295356816154625","166","0.0","2026-05-04T10:24:25.877157+00:00"
"1673297036504956931","161","0.0","2026-05-04T10:24:25.877157+00:00"
"1673298143583125504","15","0.0","2026-05-04T10:24:25.877157+00:00"
"1673298193008689152","56","0.0","2026-05-04T10:24:25.877157+00:00"
"1673300073428533249","7","0.0","2026-05-04T10:24:25.877157+00:00"
"1673300382678761473","195","0.0","2026-05-04T10:24:25.877157+00:00"
"1673301560653144066","15","0.0","2026-05-04T10:24:25.877157+00:00"
"1673301708766605312","34","0.0","2026-05-04T10:24:25.877157+00:00"
"1673301953223196673","52","0.0","2026-05-04T10:24:25.877157+00:00"
"1673303862004817921","34","0.0","2026-05-04T10:24:25.877157+00:00"
"1673304747921625088","15","0.0","2026-05-04T10:24:25.877157+00:00"
"1673304917740535809","217","0.0","2026-05-04T10:24:25.877157+00:00"
"1673307956392128513","167","0.0","2026-05-04T10:24:25.877157+00:00"
"1673308661005930497","92","0.0","2026-05-04T10:24:25.877157+00:00"
"1673312071482503168","121","0.0","2026-05-04T10:24:25.877157+00:00"
"1673315687454916610","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1673317644773085185","56","0.0","2026-05-04T10:24:25.877157+00:00"
"1673318870164094978","67","0.0","2026-05-04T10:24:25.877157+00:00"
"1673321217028247552","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1673321341754253313","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1673326233344671744","218","0.0","2026-05-04T10:24:25.877157+00:00"
"1673332227415973889","2","0.0","2026-05-04T10:24:25.877157+00:00"
"1673342320278753285","171","0.0","2026-05-04T10:24:25.877157+00:00"
"1673343701530161152","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1673346294696366083","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1673346675845353473","50","0.0","2026-05-04T10:24:25.877157+00:00"
"1673346678999359488","229","0.0","2026-05-04T10:24:25.877157+00:00"
"1673346681813827585","26","0.0","2026-05-04T10:24:25.877157+00:00"
"1673347265279213571","8","0.0","2026-05-04T10:24:25.877157+00:00"
"1673368725653979137","2","0.0","2026-05-04T10:24:25.877157+00:00"
"1673369909575958530","43","0.0","2026-05-04T10:24:25.877157+00:00"
"1673375122856751108","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1673384530559012866","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1673393305571172359","22","0.0","2026-05-04T10:24:25.877157+00:00"
"1673405265482498048","16","0.0","2026-05-04T10:24:25.877157+00:00"
"1673405363264327681","208","0.0","2026-05-04T10:24:25.877157+00:00"
"1673405659638005761","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1673405993680785408","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1673409500395495425","30","0.0","2026-05-04T10:24:25.877157+00:00"
"1673410002160324609","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1673410141407023104","203","0.0","2026-05-04T10:24:25.877157+00:00"
"1673412218476703744","24","0.0","2026-05-04T10:24:25.877157+00:00"
"1673413669026160640","30","0.0","2026-05-04T10:24:25.877157+00:00"
"1673438970427088897","218","0.0","2026-05-04T10:24:25.877157+00:00"
"1673453371703934978","18","0.0","2026-05-04T10:24:25.877157+00:00"
"1673455079867703296","92","0.0","2026-05-04T10:24:25.877157+00:00"
"1673455563517177856","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1673469483711709185","92","0.0","2026-05-04T10:24:25.877157+00:00"
"1673477547747872768","148","0.0","2026-05-04T10:24:25.877157+00:00"
"1673535976080015366","95","0.0","2026-05-04T10:24:25.877157+00:00"
"1673545002029559808","18","0.0","2026-05-04T10:24:25.877157+00:00"
"1673545246125477888","208","0.0","2026-05-04T10:24:25.877157+00:00"
"1673545374907404289","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1673545476971565056","7","0.0","2026-05-04T10:24:25.877157+00:00"
"1673547250134552576","26","0.0","2026-05-04T10:24:25.877157+00:00"
"1673547938537308160","171","0.0","2026-05-04T10:24:25.877157+00:00"
"1673548667880603648","28","0.0","2026-05-04T10:24:25.877157+00:00"
"1673551323336417281","129","0.0","2026-05-04T10:24:25.877157+00:00"
"1673555566206263296","56","0.0","2026-05-04T10:24:25.877157+00:00"
"1673557966614675456","31","0.0","2026-05-04T10:24:25.877157+00:00"
"1673558049166852096","60","0.0","2026-05-04T10:24:25.877157+00:00"
"1673558115529228288","89","0.0","2026-05-04T10:24:25.877157+00:00"
"1673558182285787136","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1673558275948699649","67","0.0","2026-05-04T10:24:25.877157+00:00"
"1673558379501846528","191","0.0","2026-05-04T10:24:25.877157+00:00"
"1673558478621687817","80","0.0","2026-05-04T10:24:25.877157+00:00"
"1673561623011684352","168","0.0","2026-05-04T10:24:25.877157+00:00"
"1673561690720403458","123","0.0","2026-05-04T10:24:25.877157+00:00"
"1673561798895599616","139","0.0","2026-05-04T10:24:25.877157+00:00"
"1673561892126703616","197","0.0","2026-05-04T10:24:25.877157+00:00"
"1673562136230916100","33","0.0","2026-05-04T10:24:25.877157+00:00"
"1673564708279046145","92","0.0","2026-05-04T10:24:25.877157+00:00"
"1673566386994700288","2","0.0","2026-05-04T10:24:25.877157+00:00"
"1673571210704166913","13","0.0","2026-05-04T10:24:25.877157+00:00"
"1673571460236066818","124","0.0","2026-05-04T10:24:25.877157+00:00"
"1673572034918612993","13","0.0","2026-05-04T10:24:25.877157+00:00"
"1673573954542514177","3","0.0","2026-05-04T10:24:25.877157+00:00"
"1673577596792221696","133","0.0","2026-05-04T10:24:25.877157+00:00"
"1673578031246618624","171","0.0","2026-05-04T10:24:25.877157+00:00"
"1673588913871659008","208","0.0","2026-05-04T10:24:25.877157+00:00"
"1673589008902004743","208","0.0","2026-05-04T10:24:25.877157+00:00"
"1673589139416186880","42","0.0","2026-05-04T10:24:25.877157+00:00"
"1673596817592680448","218","0.0","2026-05-04T10:24:25.877157+00:00"
"1673598069533986817","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1673598741276762113","210","0.0","2026-05-04T10:24:25.877157+00:00"
"1673600939272355840","-1","0.0","2026-05-04T10:24:25.877157+00:00"
"1673600941986119682","7","0.0","2026-05-04T10:24:25.877157+00:00"
"1673600945400193025","149","0.0","2026-05-04T10:24:25.877157+00:00"
"1673600948344864769","48","0.0","2026-05-04T10:24:25.877157+00:00"
"1673602653383983104","0","0.0","2026-05-04T10:24:25.877157+00:00"
"1673603208948895745","18","0.0","2026-05-04T10:24:25.877157+00:00"
"1673609961119662080","39","0.0","2026-05-04T10:24:25.877157+00:00"
"1673611987350167553","6","0.0","2026-05-04T10:24:25.877157+00:00"
"1673614566415273985","40","0.0","2026-05-04T10:24:25.877157+00:00"
"1673614770375917569","9","0.0","2026-05-04T10:24:25.877157+00:00"
"1673615087125565441","56","0.0","2026-05-04T10:24:25.877157+00:00"
"1673616952537894915","202","0.0","2026-05-04T10:24:25.877157+00:00"
"1673617366867931136","121","0.0","2026-05-04T10:24:25.877157+00:00"
"1673618340592361472","7","0.0","2026-05-04T10:24:25.877157+00:00"
"1673618728615854081","7","0.0","2026-05-04T10:24:25.877157+00:00"
"1673620358505611264","34","0.0","2026-05-04T10:24:25.877157+00:00"
"1673620499836948480","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1673621152881680385","16","0.0","2026-05-04T10:24:25.877157+00:00"
"1673621350949191680","38","0.0","2026-05-04T10:24:25.877157+00:00"
"1673621823840301058","22","0.0","2026-05-04T10:24:25.877157+00:00"
"1673622306864635904","34","0.0","2026-05-04T10:24:25.877157+00:00"
"1673622802480472064","50","0.0","2026-05-04T10:24:25.877157+00:00"
"1673623318333648897","210","0.0","2026-05-04T10:24:25.877157+00:00"
"1673626236520906752","14","0.0","2026-05-04T10:24:25.877157+00:00"
"1673628902894497795","2","0.0","2026-05-04T10:24:25.877157+00:00"
"1673629328066887680","40","0.0","2026-05-04T10:24:25.877157+00:00"
"1673629717914882051","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1673629857866223617","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1673629988359389185","17","0.0","2026-05-04T10:24:25.877157+00:00"
"1673631640864673794","16","0.0","2026-05-04T10:24:25.877157+00:00"
"1673632113843748867","54","0.0","2026-05-04T10:24:25.877157+00:00"
"1673632777126785025","155","0.0","2026-05-04T10:24:25.877157+00:00"
"1673636311092043777","7","0.0","2026-05-04T10:24:25.877157+00:00"
"1673636886378586112","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1673637277182877697","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1673637793434574848","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1673638706329300993","25","0.0","2026-05-04T10:24:25.877157+00:00"
"1673654740079595523","1","0.0","2026-05-04T10:24:25.877157+00:00"
"1673656443889758215","92","0.0","2026-05-04T10:24:25.877157+00:00"
